2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, OU=, CN=Hellenic Academic and Research Institutions RootCA 2011 - Expires Mon Dec 1 13:49:52 2031 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=HK, O=Hongkong Post, OU=, CN=Hongkong Post Root CA 1 - Expires Mon May 15 04:52:29 2023 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=FR, O=PM/SGDN, OU=DCSSI, CN=IGC/A - Expires Sat Oct 17 14:29:22 2020 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=ES, O=IZENPE S.A., OU=, CN=Izenpe.com - Expires Sun Dec 13 08:27:25 2037 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EE, O=AS Sertifitseerimiskeskus, OU=, CN=Juur-SK - Expires Fri Aug 26 14:23:01 2016 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=HU, O=Microsec Ltd., OU=e-Szigno CA, CN=Microsec e-Szigno Root CA - Expires Thu Apr 6 12:28:44 2017 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=HU, O=Microsec Ltd., OU=, CN=Microsec e-Szigno Root CA 2009 - Expires Sun Dec 30 11:30:18 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=HU, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Arany (Class Gold) Főtanúsítvány - Expires Wed Dec 6 15:08:21 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=HU, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Kozjegyzoi (Class A) Tanusitvanykiado - Expires Tue Feb 19 23:14:47 2019 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Network Solutions L.L.C., OU=, CN=Network Solutions Certificate Authority - Expires Mon Dec 31 23:59:59 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,903 -0700 INFO TId 0x7fd1815f67c0 Added Root C=CH, O=WISeKey, OU=OISTE Foundation Endorsed, CN=OISTE WISeKey Global Root GA CA - Expires Fri Dec 11 16:09:51 2037 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,903 -0700 INFO TId 0x7fd1815f67c0 Added Root C=VE, O=Sistema Nacional de Certificacion Electronica, OU=Proveedor de Certificados PROCERT, CN=PSCProcert - Expires Fri Dec 25 23:59:59 2020 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,903 -0700 INFO TId 0x7fd1815f67c0 Added Root C=BM, O=QuoVadis Limited, OU=Root Certification Authority, CN=QuoVadis Root Certification Authority - Expires Wed Mar 17 18:33:33 2021 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,903 -0700 INFO TId 0x7fd1815f67c0 Added Root C=BM, O=QuoVadis Limited, OU=, CN=QuoVadis Root CA 1 G3 - Expires Sun Jan 12 17:27:44 2042 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,903 -0700 INFO TId 0x7fd1815f67c0 Added Root C=BM, O=QuoVadis Limited, OU=, CN=QuoVadis Root CA 2 - Expires Mon Nov 24 18:23:33 2031 [AppMain.cpp:245 ::main()]
